url,caption
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000526/w0000000/w0000001.jpg,a group of people standing around a window
http://data.ukiyo-e.org/honolulu/images/6133.jpg,a group of people on a skate board ramp
http://data.ukiyo-e.org/honolulu/images/3592.jpg,a painting of a man and a picture of a man
http://data.ukiyo-e.org/honolulu/images/2961.jpg,a group of people walking down a street
http://data.ukiyo-e.org/honolulu/images/5142.jpg,a group of people standing next to a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2114.jpg,a painting of a person on a skate board
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000530/w0000000/w0000007.jpg,a building that has a train on it
http://data.ukiyo-e.org/honolulu/images/3350.jpg,a person standing on a beach next to a boat
http://data.ukiyo-e.org/honolulu/images/4531.jpg,a group of people standing on top of a wall
http://data.ukiyo-e.org/honolulu/images/3784.jpg,a group of people standing in front of a bridge
http://data.ukiyo-e.org/honolulu/images/5177.jpg,a group of people standing next to each other
http://data.ukiyo-e.org/honolulu/images/5908.jpg,a group of people sitting in front of a building
http://data.ukiyo-e.org/honolulu/images/7739.jpg,a group of women standing next to each other
http://data.ukiyo-e.org/honolulu/images/3426.jpg,a large body of water with boats in it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1482.jpg,a group of people standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-162.jpg,a black and white photo of a group of people
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000077.jpg,a painting on a wall with a picture of a man on it
http://data.ukiyo-e.org/honolulu/images/6405.jpg,a man is riding a horse drawn carriage
http://data.ukiyo-e.org/honolulu/images/5989.jpg,a group of people standing on top of a sandy beach
http://data.ukiyo-e.org/honolulu/images/6421.jpg,a group of people standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-231.jpg,a painting of a cat on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3206.jpg,a painting of a painting on a wall
http://data.ukiyo-e.org/honolulu/images/4244.jpg,a dog sitting on a bench in front of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-504.jpg,a person holding an umbrella in the water
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000530/w0000000/w0000032.jpg,a picture of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000002/w0000006.jpg,a wall with a bunch of graffiti on it
http://data.ukiyo-e.org/honolulu/images/7438.jpg,a painting of a family sitting on a bench
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-259.jpg,a black and white photo of a person holding an umbrella
http://data.ukiyo-e.org/honolulu/images/5549.jpg,a group of people in a swimming pool
http://data.ukiyo-e.org/tnm/images/C0006378.jpg,a painting of a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000090.jpg,a painting on a wall with a painting on it
http://data.ukiyo-e.org/honolulu/images/4541.jpg,a picture of a painting of a man flying a kite
http://data.ukiyo-e.org/honolulu/images/5162.jpg,a group of people standing in front of a window
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-523.jpg,a black and white photo of a man on a rock
http://data.ukiyo-e.org/honolulu/images/3357.jpg,a person standing in front of a house with a frisbee
http://data.ukiyo-e.org/honolulu/images/4873.jpg,a group of people walking in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000507/w0000000/w0000001.jpg,a close up of a sign on a wall
http://data.ukiyo-e.org/honolulu/images/5314.jpg,this is a picture of a large building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0168/Z0168-399.jpg,a black and white photo of a painting of a painting
http://data.ukiyo-e.org/honolulu/images/6127.jpg,a group of people sitting on top of a sandy beach
http://data.ukiyo-e.org/honolulu/images/6117.jpg,a group of people standing in front of a mountain
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2577.jpg,a painting of a painting on the side of a wall
http://data.ukiyo-e.org/honolulu/images/3957.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000560/w0000000/w0000006.jpg,a picture of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000002/w0000005.jpg,a painting of a painting on a wall with a painting on it
http://data.ukiyo-e.org/honolulu/images/3847.jpg,a bunch of people that are standing in front of a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6013.jpg,a wall with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1750.jpg,a wall with a mural on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-221.jpg,a black and white photo of a man in the air
https://data.ukiyo-e.org/bm/images/AN00583035_001_l.jpg,a painting of a person on a wall with a cat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1818.jpg,a wall with a bunch of graffiti on it
http://data.ukiyo-e.org/honolulu/images/3305.jpg,a wooden bench sitting in front of a bridge
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000041.jpg,a painting of a man standing next to a painting
http://data.ukiyo-e.org/honolulu/images/5007.jpg,a black and white photo of a fire hydrant
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0171/Z0171-191.jpg,a black and white photo of a person in a window
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000002/w0000019.jpg,a picture of a picture of a man on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1379/Ebi1379_17.jpg,a group of children standing next to a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000002/w0000003.jpg,a group of people standing in front of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0533.jpg,a painting of a man holding a bunch of kites
http://data.ukiyo-e.org/honolulu/images/7324.jpg,a painting of a man sitting on top of a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2111.jpg,a painting of a woman on a wall with a painting on it
http://data.ukiyo-e.org/honolulu/images/6088.jpg,a picture of a beach with a boat on it
http://data.ukiyo-e.org/honolulu/images/3412.jpg,a black and white photo of a snow covered mountain
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2893.jpg,a painting of a man and a dog on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2565.jpg,a group of people standing in front of a building
https://data.ukiyo-e.org/bm/images/AN00694487_001_l.jpg,a building with a painting on the side of it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-079.jpg,a black and white photo of a group of people
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000194/w0000000/w0000006.jpg,a painting of a painting on the wall of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0853.jpg,a group of people standing next to each other
http://data.ukiyo-e.org/honolulu/images/6144.jpg,a group of people standing next to a horse
http://data.ukiyo-e.org/honolulu/images/5027.jpg,a painting of a painting of a man holding a frisbee
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000290/w0000000/w0000001.jpg,a painting of a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2869.jpg,a building with a mural of a man on it
http://data.ukiyo-e.org/honolulu/images/6106.jpg,a painting of a painting on the side of a boat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000142/w0000000/w0000007.jpg,a building with a mural on the wall
http://data.ukiyo-e.org/honolulu/images/4063.jpg,a group of people sitting on top of a boat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/shiUY/shiUY0116.jpg,a painting of a man and a woman on a bed
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2838.jpg,a painting of a woman holding a kite
http://data.ukiyo-e.org/honolulu/images/7940.jpg,a young girl sitting on top of a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0920.jpg,a group of people standing next to each other
http://data.ukiyo-e.org/honolulu/images/4367.jpg,a picture of a person on a large surfboard
http://data.ukiyo-e.org/honolulu/images/5598.jpg,a large building with a building in the background
http://data.ukiyo-e.org/honolulu/images/7265.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/2878.jpg,a group of people standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2804.jpg,a wall with graffiti on it
http://data.ukiyo-e.org/honolulu/images/8069.jpg,a bunch of umbrellas that are on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3514.jpg,a group of people standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0973.jpg,a painting of a person holding a kite in a room
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-298.jpg,a black and white photo of two people holding umbrellas
http://data.ukiyo-e.org/honolulu/images/5944.jpg,a painting of a man standing next to a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000329/w0000000/w0000007.jpg,a painting of a painting on the wall of a painting
http://data.ukiyo-e.org/honolulu/images/6830.jpg,a painting of a woman holding a stuffed animal
http://data.ukiyo-e.org/honolulu/images/5958.jpg,a painting of a person sitting on a skateboard
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1176.jpg,a painting of a man holding a surfboard
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2550.jpg,a group of people standing in front of a wall with graffiti on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1815.jpg,a wall with a lot of graffiti on it
http://data.ukiyo-e.org/honolulu/images/7752.jpg,a group of people standing next to a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai30_10.jpg,a painting of a painting on the side of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000012.jpg,a pool of water with a mural on it
http://data.ukiyo-e.org/honolulu/images/3765.jpg,a view of a boat that is floating in the water
http://data.ukiyo-e.org/honolulu/images/5401.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000030.jpg,a painting of a man sitting on top of a window
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1575.jpg,a woman is standing next to a woman
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000519/w0000001/w0000012.jpg,a horse statue in front of a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000021.jpg,a painting of a painting on the wall of a building
http://data.ukiyo-e.org/honolulu/images/5460.jpg,a painting of a swimming pool with people in it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000020.jpg,a picture of a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-417.jpg,a black and white photo of a person holding a bat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-224.jpg,a black and white photo of a person on a skateboard
http://data.ukiyo-e.org/honolulu/images/5400.jpg,a group of people that are standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000112/w0000001/w0000012.jpg,a painting of a man sitting on a painting on a wall
http://data.ukiyo-e.org/honolulu/images/4423.jpg,a painting of a building with a mural on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000001.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000143/w0000010/w0000019.jpg,a painting of a painting on a wall
http://data.ukiyo-e.org/honolulu/images/7943.jpg,a painting of a person sitting on a skateboard
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3511.jpg,a painting of a woman on a wall next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1379/Ebi1379_09.jpg,a painting of a woman in a costume
http://data.ukiyo-e.org/honolulu/images/3817.jpg,a group of people standing on top of a wooden boat
http://data.ukiyo-e.org/honolulu/images/5115.jpg,a group of people standing under a large tree
http://data.ukiyo-e.org/honolulu/images/4526.jpg,a group of people standing under a tree with umbrellas
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000004.jpg,a wall with a picture of a woman on it
http://data.ukiyo-e.org/honolulu/images/6381.jpg,a black and white photo of a plane in the air
http://data.ukiyo-e.org/honolulu/images/5883.jpg,a bridge over a bridge with a bridge in the background
http://data.ukiyo-e.org/honolulu/images/3588.jpg,a picture of a group of people walking on a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1532.jpg,a group of people standing next to each other
http://data.ukiyo-e.org/tnm/images/C0006293.jpg,a wall with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5683.jpg,a black and white photo of graffiti on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2879.jpg,a painting of a person with a dog on a wall
http://data.ukiyo-e.org/honolulu/images/7348.jpg,a painting of a horse with a dog on it
http://data.ukiyo-e.org/honolulu/images/5043.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5768.jpg,a wall with graffiti on the wall
http://data.ukiyo-e.org/honolulu/images/8086.jpg,a bunch of boats that are sitting in the water
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0165/Z0165-094.jpg,a black and white picture of a <unk> wall
http://data.ukiyo-e.org/honolulu/images/5285.jpg,a picture of a building with a building in the background
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2435.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3128.jpg,a large group of people in a parade
http://data.ukiyo-e.org/honolulu/images/6066.jpg,a view of a mountain in the distance
http://data.ukiyo-e.org/tnm/images/C0006376.jpg,a painting of a flower on a wall
http://data.ukiyo-e.org/honolulu/images/3578.jpg,a group of people on a beach with boats
http://data.ukiyo-e.org/honolulu/images/5761.jpg,a group of people sitting on top of a boat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000001/w0000001.jpg,a picture of a building and a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-181.jpg,a black and white photo of a group of people on a field
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000021.jpg,a book that is on top of a book
http://data.ukiyo-e.org/honolulu/images/5073.jpg,a group of people standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6094.jpg,a colorful wall with graffiti on it
http://data.ukiyo-e.org/honolulu/images/2899.jpg,a bunch of pictures on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000143/w0000010/w0000047.jpg,a picture of a bunch of pictures on the wall
http://data.ukiyo-e.org/honolulu/images/5843.jpg,a picture of a woman sitting in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-434.jpg,a black and white photo of people holding tennis rackets
http://data.ukiyo-e.org/honolulu/images/4561.jpg,a group of people standing next to a boat
http://data.ukiyo-e.org/honolulu/images/7395.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000449/w0000000/w0000009.jpg,a picture of a building with a mural on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi0998/Ebi0998_08.jpg,a painting of a painting of a painting on a wall
http://data.ukiyo-e.org/honolulu/images/3479.jpg,a painting of a building with a mural on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2430.jpg,a wall with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1943.jpg,a painting of a woman on a wall next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000505/w0000000/w0000004.jpg,a wall with a picture of a woman on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-440.jpg,a black and white photo of a fence and a fence
http://data.ukiyo-e.org/honolulu/images/3544.jpg,a painting of a person standing in front of a boat
http://data.ukiyo-e.org/honolulu/images/4757.jpg,a group of people standing around a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1752.jpg,a painting of a woman holding an umbrella
http://data.ukiyo-e.org/honolulu/images/4363.jpg,a black and white photo of a snow covered mountain
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5031.jpg,a wall with graffiti on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2568.jpg,a group of people standing outside of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2398.jpg,a statue of a man standing next to a giant tree
http://data.ukiyo-e.org/honolulu/images/4532.jpg,a group of people standing around a swimming pool
http://data.ukiyo-e.org/honolulu/images/5140.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-213.jpg,a black and white photo of a group of people
http://data.ukiyo-e.org/honolulu/images/7305.jpg,a large group of people sitting around a table
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000001.jpg,a painting of a building with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1164.jpg,a wall with a sign in front of it
http://data.ukiyo-e.org/honolulu/images/4038.jpg,a picture of a man sitting on top of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000075.jpg,a picture of a painting on the wall
http://data.ukiyo-e.org/honolulu/images/3834.jpg,a black and white photo of an old building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3315.jpg,a wall with a picture of a woman on it
https://data.ukiyo-e.org/bm/images/AN00611511_001_l.jpg,a picture of a man laying on a wall
http://data.ukiyo-e.org/honolulu/images/8171.jpg,a person standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2596.jpg,a painting on a wall next to a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3093.jpg,a painting of a person sitting on a bench
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-286.jpg,a black and white photo of people holding umbrellas
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2126.jpg,a mural on a wall with a mural on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000033.jpg,a picture of a painting of a <unk>
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-116.jpg,a black and white photo of a person holding a tennis racket
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0921.jpg,a painting of a person holding a large kite
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000052.jpg,a picture of a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0169/Z0169-199.jpg,graffiti on a wall with graffiti on the wall
http://data.ukiyo-e.org/honolulu/images/5166.jpg,a group of people on a boat in the water
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000116/w0000000/w0000010.jpg,a painting of a woman sitting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000006.jpg,a painting of a tree in front of a window
http://data.ukiyo-e.org/honolulu/images/3535.jpg,a painting on the side of a wall with a mural on it
http://data.ukiyo-e.org/honolulu/images/3797.jpg,a picture of a person standing on a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1039.jpg,a group of people standing around a wall
http://data.ukiyo-e.org/honolulu/images/5377.jpg,a group of people on a boat in the water
http://data.ukiyo-e.org/honolulu/images/7894.jpg,a group of people standing in a room
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000034.jpg,a picture of a painting on a wall
http://data.ukiyo-e.org/honolulu/images/4777.jpg,a picture of a clock on the side of a building
http://data.ukiyo-e.org/honolulu/images/6150.jpg,a group of animals that are walking around
http://data.ukiyo-e.org/honolulu/images/3886.jpg,a group of children standing in front of a building
http://data.ukiyo-e.org/honolulu/images/3837.jpg,a picture of a mountain in the background
http://data.ukiyo-e.org/honolulu/images/6047.jpg,a painting of a man flying a kite
http://data.ukiyo-e.org/honolulu/images/6222.jpg,a painting of a person sitting on a bench
https://data.ukiyo-e.org/bm/images/AN00241447_001_l.jpg,a picture of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-030.jpg,a black and white photo of a snow covered mountain
http://data.ukiyo-e.org/honolulu/images/4037.jpg,a group of people sitting on a bench in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000530/w0000000/w0000022.jpg,a wall with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-134.jpg,a black and white photo of a tree
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0162/Z0162-031.jpg,a black and white photo of a group of people
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000037.jpg,a building with a painting on the side of it
http://data.ukiyo-e.org/honolulu/images/2884.jpg,a bunch of pictures on the wall of a family
http://data.ukiyo-e.org/honolulu/images/5465.jpg,a group of people standing on top of a bridge
http://data.ukiyo-e.org/honolulu/images/7639.jpg,a painting of a man standing next to a painting
http://data.ukiyo-e.org/honolulu/images/4982.jpg,a picture of a snow covered mountain in a city
http://data.ukiyo-e.org/honolulu/images/6382.jpg,a painting of a man holding an umbrella
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1665.jpg,a picture of a building with a mural on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-483.jpg,a group of people standing around a building
http://data.ukiyo-e.org/honolulu/images/8288.jpg,a painting of a building with a painting on the wall
http://data.ukiyo-e.org/honolulu/images/7396.jpg,a painting of a painting on a wall with a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000091.jpg,a wall with a picture of a man on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0162/Z0162-033.jpg,a black and white photo of a group of people
http://data.ukiyo-e.org/honolulu/images/4543.jpg,a group of people that are standing in the water
https://data.ukiyo-e.org/bm/images/AN00322893_001_l.jpg,a wall with a picture of a painting on it
http://data.ukiyo-e.org/honolulu/images/5956.jpg,a painting of a woman sitting on a wall
http://data.ukiyo-e.org/honolulu/images/2938.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/3816.jpg,a view of a wall with a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0169/Z0169-107.jpg,a black and white photo of a <unk> wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000530/w0000000/w0000020.jpg,a glass window with a mural on the wall
http://data.ukiyo-e.org/honolulu/images/4263.jpg,a group of people walking down a street
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000023.jpg,a wall with a picture of a <unk> on it
http://data.ukiyo-e.org/honolulu/images/7702.jpg,a group of people standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1014.jpg,a wall with a bunch of kites on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000614/w0000000/w0000001.jpg,a painting of a painting on a wall
